"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"ENSG00000138078",1064.30896621765,0.0625334004158218,0.103758517328822,0.602682093245865,0.54672019621143,0.679845859469801,1.13290560769384
"ENSG00000162924",514.192690468163,0.0834384043038659,0.123498079567557,0.675625115759171,0.499278691221886,0.665429227755233,1.07180620776047
"ENSG00000144199",70.774301395208,0.322394638098268,0.298126105830132,1.08140357987289,0.279517629930645,0.44962959703753,1.12172056394008
"ENSG00000128656",18.6099301866683,0.732870696216575,0.80902364238721,0.905870555345047,0.36500437086605,0.665673152450889,0.782533985485213
"ENSG00000152256",4281.11596950888,0.317057416009747,0.16538811125759,1.91705083030989,0.0552314743686971,0.140656620440173,1.32389842357787
"ENSG00000143870",490.497344223655,-0.277502853047576,0.138538162230106,-2.00307878046379,0.0451688332044557,0.148099894626653,1
"ENSG00000115415",1068.03456784078,0.268708954648667,0.0966479279296986,2.78028676252764,0.00543109153189466,0.0336147658376399,1
"ENSG00000138449",4193.52076745559,-0.23968518018468,0.0880289250545445,-2.7228002618022,0.00647311808001393,0.0382609928268047,1
"ENSG00000115687",205.566345069163,0.496559799875531,0.212384296596495,2.33802502272066,0.019385950121981,0.0848650503020622,1
"ENSG00000144036",110.625521511154,-0.234405273784682,0.330927976640066,-0.708327159778433,0.478742114617232,0.630880617369327,1.12172056394008
"ENSG00000135956",129.308826829848,0.666425240402711,0.261394659788207,2.54949829863654,0.0107878037448556,0.0518641507978036,1.12172056394008
"ENSG00000115392",297.036869091316,-0.268773676302866,0.150178625404971,-1.78969327744272,0.0735032337204488,0.190271492640435,1.13290560769384
"ENSG00000144524",256.024427382287,-0.144967709276162,0.233592238024296,-0.620601568366682,0.534861807495903,0.671106205588214,1.13290560769384
"ENSG00000168395",280.026564555987,-0.00554975328939443,0.163759826406458,-0.033889589474892,0.972965194816617,0.975761066482058,1.07180620776047
"ENSG00000196862",11.2820555356255,1.2616503760228,0.622997806766094,2.02512811814197,0.0428542103157096,0.143332525642472,1
