"","BasoE.Infected.12","BasoE.Infected.22","BasoE.Infected.31","BasoE.Infected.32"
"PF3D7_1417600",1610.08822201744,1378.98036702093,2152.05163040279,1921.43834277897
"PF3D7_1450400",455.567597702608,722.215576835838,388.499473759804,655.071330857925
"PF3D7_1460100",299.551297119523,67.7077103283598,240.163311051515,50.0293140512019
"PF3D7_1428300",626.145419673447,467.183201265683,442.653945859655,420.558921242916
"PF3D7_1451100",5354.47943601147,4958.46131971355,4937.47513014732,3903.84991205785
"PF3D7_1417500",183.059126017486,196.352359952243,240.163311051515,87.5512995896033
"PF3D7_1408500",56.1658682099106,200.866207307467,47.0908453042186,92.2415477819034
"PF3D7_1401400",2502.50146135268,2378.79755620304,2608.83282985371,2188.78248974008
"PF3D7_1450700",101.930649714282,112.8461838806,120.081655525758,261.09048270471
"PF3D7_1456700",195.540430064133,600.34169824479,197.781550277718,297.049052179011
"PF3D7_1428100",43.6845641632638,67.7077103283598,61.2180988954842,101.622044166504
"PF3D7_1411300",47.8449988454794,42.8815498746279,89.4726060780154,93.8049638460035
"PF3D7_1432500",60.3263028921262,67.7077103283598,216.617888399406,89.1147156537033
"PF3D7_1402800",293.3106450962,338.538551641799,357.890424312062,622.239593511823
"PF3D7_1420600",24.9626080932936,97.0477181373158,113.018028730125,365.839358999414
"PF3D7_1445200",386.920425446051,302.427772800007,237.808768786304,528.43462966582
"PF3D7_1401600",501.33237920698,252.775451892543,494.453875694296,531.56146179402
"PF3D7_1459400",314.112818507278,692.875569026882,407.335811881491,641.000586281024
"PF3D7_1462400",838.327588466443,426.558575068667,744.035355806654,1441.46961110025
"PF3D7_1454700",341.155643941679,252.775451892543,572.153770446256,387.727183896815
"PF3D7_1472200",1044.26910523611,706.417111092554,1014.80771630591,902.091068985734
"PF3D7_1439100",282.909558390661,153.470810077616,569.799228181045,404.924760601915
"PF3D7_1461600",232.984342204073,216.664673050751,449.717572655288,297.049052179011
"PF3D7_1465300",114.411953760929,112.8461838806,72.9908102215389,234.512409615009
"PF3D7_1463500",43.6845641632638,266.316993958215,94.1816906084373,31.2683212820012
"PF3D7_1434500",2105.17994920109,1719.77584234034,2458.14212488021,2703.146374829
"PF3D7_1439900",307.872166483954,695.132492704494,355.535882046851,343.951534102013
"PF3D7_1477500",696.872809271113,435.586269779115,247.226937847148,564.393199140121
"PF3D7_1459000",520.05433527695,227.949291438811,339.054086190374,272.03439515341
"PF3D7_1408400",131.053692489791,22.5692367761199,188.363381216875,81.297635333203
"PF3D7_1409000",104.01086705539,349.823170029859,77.6998947519607,128.200117256205
"PF3D7_1467500",52.005433527695,29.3400078089559,23.5454226521093,15.6341606410006
"PF3D7_1454200",230.904124862966,300.170849122395,178.945212156031,1042.79851475474
"PF3D7_1433500",1044.26910523611,591.314003534342,986.55320912338,884.893492280633
"PF3D7_1451900",226.74369018075,282.115459701499,350.826797516429,347.078366230213
"PF3D7_1436200",74.8878242798808,36.1107788417919,68.281725691117,31.2683212820012
"PF3D7_1424400",2234.15342434978,2841.4669101135,2686.53272460567,2195.03615399648
"PF3D7_1445900",509.653248571411,713.18788212539,494.453875694296,995.896032831737
"PF3D7_1402400",280.829341049553,182.810817886572,273.126902764468,137.580613640805
"PF3D7_1453800",324.513905212817,81.2492523940318,240.163311051515,165.722102794606
"PF3D7_1455400",22.8823907521858,88.0200234268678,61.2180988954842,85.9878835255032
"PF3D7_1407300",430.604989609314,133.158496979108,428.52669226839,411.178424858315
"PF3D7_1450300",124.813040466468,246.004680859707,218.972430664617,104.748876294704
"PF3D7_1450100",694.792591930005,388.190872549263,595.699193098366,878.639828024233
"PF3D7_1429700",170.577821970839,148.956962722392,101.24531740407,236.075825679109
"PF3D7_1476200",686.471722565574,640.966324441806,296.672325416577,392.417432089115
"PF3D7_1410900",91.5295630087432,137.672344334332,51.7999298346405,50.0293140512019
"PF3D7_1410300",557.49824741689,347.566246352247,447.363030390077,508.110220832519
"PF3D7_1442900",1999.08886480459,1807.79586576721,1589.31602901738,2340.43384795779
"PF3D7_1437800",64.4867375743418,162.498504788064,75.3453524867498,111.002540551104
"PF3D7_1468700",2747.9671076034,3053.61773580903,3536.52248234682,3115.88821575142
"PF3D7_1423000",312.03260116617,277.601612346275,136.563451382234,250.146570256009
"PF3D7_1433400",530.455421982489,446.870888167175,786.417116580451,723.861637678327
"PF3D7_1461300",226.74369018075,58.6800156179118,127.14528232139,132.890365448505
"PF3D7_1427800",62.406520233234,153.470810077616,56.5090143650624,18.7609927692007
"PF3D7_1463400",149.775648559762,121.873878591048,181.299754421242,62.5366425640023
"PF3D7_1448400",22.8823907521858,31.5969314865679,35.318133978164,120.383036935705
"PF3D7_1459600",278.749123708445,167.012352143288,195.427008012507,154.778190345906
"PF3D7_1437000",241.305211568505,178.296970531348,364.954051107694,287.668555794411
"PF3D7_1460400",81.1284763032042,51.9092445850759,37.6726762433749,23.4512409615009
"PF3D7_1445400",767.600198868778,363.364712095531,536.835636468093,511.237052960719
"PF3D7_1445600",434.76542429153,300.170849122395,301.381409946999,392.417432089115
"PF3D7_1427100",775.921068233209,760.583279355242,875.889722658467,562.829783076021
"PF3D7_1472400",29.1230427755092,22.5692367761199,49.4453875694296,20.3244088333008
"PF3D7_1403900",58.2460855510184,27.0830841313439,120.081655525758,28.1414891538011
"PF3D7_1457100",314.112818507278,76.7354050388078,103.599859669281,232.948993550909
"PF3D7_1465200",120.652605784252,94.7907944597038,91.8271483432263,17.1975767051006
"PF3D7_1443100",70.7273895976652,51.9092445850759,77.6998947519607,218.878248974008
"PF3D7_1471100",979.782367661773,864.401768525394,979.489582327747,839.554426421732
"PF3D7_1406300",37.4439121399404,130.901573301496,32.963591712953,29.7049052179011
"PF3D7_1408100",1221.08757923028,1272.90495417316,1165.49842127941,744.186046511628
"PF3D7_1436900",60.3263028921262,180.55389420896,70.636267956328,23.4512409615009
"PF3D7_1468800",151.855865900869,146.70003904478,145.981620443078,375.219855384014
"PF3D7_1409600",151.855865900869,223.435444083587,266.063275968835,320.500293140512
"PF3D7_1453700",1150.36018963261,993.046418149277,1455.10711990036,1355.48172757475
"PF3D7_1436000",663.589331813388,979.504876083606,362.599508842483,1288.25483681845
"PF3D7_1441300",135.214127172007,49.6523209074639,58.8635566302733,50.0293140512019
"PF3D7_1439800",253.786515615151,121.873878591048,216.617888399406,404.924760601915
"PF3D7_1466200",20.802173411078,112.8461838806,47.0908453042186,42.2122337307016
"PF3D7_1474500",357.797382670541,801.207905552258,240.163311051515,131.326949384405
"PF3D7_1426700",243.385428909612,625.167858698522,428.52669226839,429.939417627516
"PF3D7_1475600",257.946950297367,234.720062471647,105.954401934492,329.880789525112
"PF3D7_1405000",114.411953760929,33.8538551641799,103.599859669281,51.5927301153019
"PF3D7_1414800",208.02173411078,354.337017385083,327.28137486432,125.073285128005
"PF3D7_1411900",52.005433527695,51.9092445850759,32.963591712953,43.7756497948016
"PF3D7_1426200",411.883033539344,273.087764991051,364.954051107694,306.429548563611
"PF3D7_1451200",1194.04475379588,1392.5219090866,1149.01662542293,2069.96286886848
"PF3D7_1460300",201.781082087456,119.616954913436,72.9908102215389,128.200117256205
"PF3D7_1462300",850.80889251309,774.124821420914,426.172150003179,567.520031268321
"PF3D7_1414200",247.545863591828,334.024704286575,193.072465747296,295.485636114911
"PF3D7_1436100",85.2889109854197,142.186191689556,235.454226521093,300.175884307211
"PF3D7_1407800",1275.17323009908,771.867897743302,1198.46201299236,981.825288254837
"PF3D7_1406100",72.807606938773,146.70003904478,303.73595221221,201.680672268908
"PF3D7_1458600",203.861299428564,72.2215576835838,216.617888399406,112.565956615204
"PF3D7_1478000",60.3263028921262,516.835522173147,65.9271834259061,128.200117256205
"PF3D7_1422400",266.267819661798,230.206215116423,216.617888399406,275.16122728161
"PF3D7_1411200",328.674339895032,336.281627964187,468.553910776975,544.06879030682
"PF3D7_1443900",220.503038157427,142.186191689556,148.336162708289,232.948993550909
"PF3D7_1412600",185.139343358594,54.1661682626879,174.236127625609,115.692788743404
"PF3D7_1471900",270.428254344014,295.657001767171,141.272535912656,473.715067422318
"PF3D7_1475100",97.7702150320666,103.818489170152,65.9271834259061,161.031854602306
"PF3D7_1444800",900.734108699677,934.366402531366,753.453524867498,769.200703537229
"PF3D7_1449300.1",101.930649714282,383.677025194039,155.399789503921,201.680672268908
"PF3D7_1406200",1235.64910061803,1309.01573301496,1287.93461907038,1280.43775649795
"PF3D7_1422300",54.0856508688028,54.1661682626879,40.0272185085858,43.7756497948016
"PF3D7_1431700",996.424106390636,1164.57261764779,934.75327928874,909.908149306234
"PF3D7_1464500",141.45477919533,354.337017385083,155.399789503921,237.639241743209
"PF3D7_1434200",245.46564625072,248.261604537319,75.3453524867498,75.0439710768028
"PF3D7_1458000",597.022376897938,169.2692758209,546.253805528936,934.922806331835
"PF3D7_1468200",149.775648559762,47.3953972298519,275.481445029679,51.5927301153019
"PF3D7_1439300",224.663472839642,148.956962722392,329.63591712953,564.393199140121
"PF3D7_1447900",56.1658682099106,257.289299247767,113.018028730125,143.834277897205
"PF3D7_1473500",280.829341049553,336.281627964187,287.254156355734,93.8049638460035
"PF3D7_1465900",2242.47429371421,3333.47627183292,2378.08768786304,2021.49697088138
"PF3D7_1459100",76.9680416209886,130.901573301496,23.5454226521093,90.6781317178034
"PF3D7_1461900",457.647815043716,435.586269779115,522.708382876827,783.271448114129
"PF3D7_1464000",274.588689026229,611.62631663285,310.799579007843,306.429548563611
"PF3D7_1453000",91.5295630087432,110.589260202988,56.5090143650624,145.397693961305
"PF3D7_1454400",472.20933643147,453.641659200011,600.408277628788,752.003126832128
"PF3D7_1468900",137.294344513115,54.1661682626879,157.754331769132,254.83681844831
"PF3D7_1412400",349.47651330611,282.115459701499,529.77200967246,719.171389486027
"PF3D7_1473900",289.150210413984,257.289299247767,296.672325416577,254.83681844831
"PF3D7_1416100",124.813040466468,67.7077103283598,176.59066989082,62.5366425640023
"PF3D7_1441000",180.978908676379,135.41542065672,108.308944199703,239.202657807309
"PF3D7_1456800",1724.50017577837,767.354050388078,1968.39733371634,1511.82333398476
"PF3D7_1422800",52.005433527695,65.4507866507478,103.599859669281,106.312292358804
"PF3D7_1450200",81.1284763032042,31.5969314865679,80.0544370171717,65.6634746922025
"PF3D7_1472900",79.0482589620964,69.9646340059718,37.6726762433749,78.1708032050029
"PF3D7_1404800",1672.49474225067,1169.08646500301,1798.87029062115,1045.92534688294
"PF3D7_1421200",588.701507533507,677.077103283598,595.699193098366,354.895446550713
"PF3D7_1445500",24.9626080932936,27.0830841313439,47.0908453042186,31.2683212820012
"PF3D7_1426800",455.567597702608,164.755428465676,379.08130469896,353.332030486613
"PF3D7_1429500",189.29977804081,259.546222925379,167.172500829976,92.2415477819034
"PF3D7_1408700",1751.54300121277,875.686386913454,1438.62532404388,1974.59448895837
"PF3D7_1435400",135.214127172007,42.8815498746279,134.208909117023,56.2829783076021
"PF3D7_1434100",83.208693644312,318.226238543291,148.336162708289,23.4512409615009
"PF3D7_1423800",299.551297119523,164.755428465676,162.463416299554,284.541723666211
"PF3D7_1415600",41.604346822156,151.213886400004,105.954401934492,103.185460230604
"PF3D7_1452600",416.04346822156,119.616954913436,421.463065472757,444.010162204417
"PF3D7_1466800",133.133909830899,90.2769471044798,176.59066989082,115.692788743404
"PF3D7_1444500",459.728032384824,139.929268011944,273.126902764468,508.110220832519
"PF3D7_1448300",378.599556081619,363.364712095531,268.417818234046,644.127418409224
"PF3D7_1472100",60.3263028921262,133.158496979108,58.8635566302733,26.578073089701
"PF3D7_1419400",632.386071696771,433.329346101503,758.16260939792,828.610513973031
"PF3D7_1431300",243.385428909612,203.123130985079,207.199719338562,234.512409615009
"PF3D7_1417200",2267.4369018075,1977.06514158811,2243.87877874602,2628.1024037522
"PF3D7_1413800",97.7702150320666,106.075412847764,263.708733703624,134.453781512605
"PF3D7_1438000",314.112818507278,541.661682626879,409.690354146702,261.09048270471
"PF3D7_1421600",87.3691283265276,108.332336525376,101.24531740407,168.848934922806
"PF3D7_1432600",106.091084396498,31.5969314865679,127.14528232139,279.85147547391
"PF3D7_1453900",145.615213877546,561.973995725387,482.681164368241,123.509869063905
"PF3D7_1471200",41.604346822156,51.9092445850759,58.8635566302733,70.3537228845026
"PF3D7_1419900",66.5669549154496,101.56156549254,70.636267956328,48.4658979871018
"PF3D7_1435500",70.7273895976652,218.921596728363,37.6726762433749,84.4244674614032
"PF3D7_1451300",20.802173411078,29.3400078089559,47.0908453042186,17.1975767051006
"PF3D7_1414600",320.353470530601,162.498504788064,162.463416299554,20.3244088333008
"PF3D7_1401100",104.01086705539,121.873878591048,157.754331769132,51.5927301153019
"PF3D7_1445700",389.000642787158,241.490833504483,343.763170720796,181.356263435607
"PF3D7_1446100",210.101951451888,65.4507866507478,101.24531740407,168.848934922806
"PF3D7_1447800",160.176735265301,128.644649623884,202.49063480814,218.878248974008
"PF3D7_1419100",235.064559545181,236.976986149259,388.499473759804,187.609927692007
"PF3D7_1404900",578.300420827968,408.503185647771,659.271834259061,422.122337307016
"PF3D7_1457700",465.968684408147,370.135483128367,423.817607737968,350.205198358413
"PF3D7_1447000",1164.92171102037,927.59563149853,1181.98021713589,875.512995896033
"PF3D7_1460700",1008.90541043728,2094.42517282393,1033.6440544276,1364.86222395935
"PF3D7_1472300",141.45477919533,67.7077103283598,197.781550277718,51.5927301153019
"PF3D7_1462800",7133.06526265864,6879.10336936136,7127.19943679349,5840.92241547782
"PF3D7_1408600",3207.69513998823,2658.65609222693,2688.88726687088,2165.33124877858
"PF3D7_1446200",1643.37169947516,1072.0387468657,1247.90740056179,1837.01387531757
"PF3D7_1424100",1583.04539658303,1329.32804611346,1619.92507846512,1280.43775649795
"PF3D7_1355700",553.337812734674,306.941620155231,520.353840611616,684.776236075826
"PF3D7_1328100",201.781082087456,29.3400078089559,122.436197790968,139.144029704905
"PF3D7_1302800",389.000642787158,620.654011343298,291.963240886156,362.712526871214
"PF3D7_1317300",118.572388443145,167.012352143288,101.24531740407,15.6341606410006
"PF3D7_1315900",493.011509842548,370.135483128367,715.780848624123,570.646863396521
"PF3D7_1332900",565.819116781321,995.303341826889,675.753630115537,400.234512409615
"PF3D7_1323100",1385.42474917779,1550.50656651944,1050.12585028408,1296.07191713895
"PF3D7_1339300",613.664115626801,255.032375570155,374.372220168538,403.361344537815
"PF3D7_1369200",289.150210413984,273.087764991051,190.717923482085,483.095563806918
"PF3D7_1311900",195.540430064133,345.309322674635,129.499824586601,293.922220050811
"PF3D7_1337200",81.1284763032042,128.644649623884,91.8271483432263,136.017197576705
"PF3D7_1350100",665.669549154496,503.293980107475,416.753980942335,881.766660152433
"PF3D7_1306600",39.5241294810482,101.56156549254,65.9271834259061,82.8610513973031
"PF3D7_1358500",118.572388443145,144.443115367168,115.372570995336,37.5219855384014
"PF3D7_1360700",222.583255498534,334.024704286575,266.063275968835,340.824701973813
"PF3D7_1340600",291.230427755092,117.360031235824,89.4726060780154,201.680672268908
"PF3D7_1357100",882.012152629707,708.674034770166,779.353489784818,909.908149306234
"PF3D7_1353400",156.016300583085,42.8815498746279,105.954401934492,142.270861833105
"PF3D7_1318300",158.096517924193,169.2692758209,129.499824586601,145.397693961305
"PF3D7_1336900",185.139343358594,275.344688668663,141.272535912656,50.0293140512019
"PF3D7_1352700",640.706941061202,665.792484895538,824.089792823826,615.985929255423
"PF3D7_1357700",334.914991918356,257.289299247767,266.063275968835,350.205198358413
"PF3D7_1359300",251.706298274044,363.364712095531,320.217748068687,561.266367011921
"PF3D7_1339700",20.802173411078,33.8538551641799,58.8635566302733,25.0146570256009
"PF3D7_1311800",2928.94601627978,2796.32843656126,3329.32276300826,3606.80085987884
"PF3D7_1317200",216.342603475211,291.143154411947,223.681515195039,417.432089114716
"PF3D7_1317900",93.609780349851,139.929268011944,294.317783151366,161.031854602306
"PF3D7_1366600",89.4493456676354,322.740085898515,47.0908453042186,125.073285128005
"PF3D7_1309000",228.823907521858,85.7630997492558,136.563451382234,148.524526089506
"PF3D7_1372000",189.29977804081,94.7907944597038,120.081655525758,126.636701192105
"PF3D7_1354400",56.1658682099106,49.6523209074639,30.6090494477421,18.7609927692007
"PF3D7_1324400",89.4493456676354,203.123130985079,51.7999298346405,136.017197576705
"PF3D7_1351900",101.930649714282,139.929268011944,44.7363030390077,56.2829783076021
"PF3D7_1309100",2032.37234226232,2302.06215116423,2217.9788138287,1786.98456126637
"PF3D7_1328500",262.107384979583,248.261604537319,404.98126961628,408.051592730115
"PF3D7_1319300",389.000642787158,370.135483128367,379.08130469896,315.810044948212
"PF3D7_1369500",197.620647405241,58.6800156179118,242.517853316726,251.709986320109
"PF3D7_1354600",120.652605784252,54.1661682626879,54.1544720998514,50.0293140512019
"PF3D7_1363400",108.171301737606,38.3677025194039,101.24531740407,125.073285128005
"PF3D7_1336800",203.861299428564,81.2492523940318,75.3453524867498,81.297635333203
"PF3D7_1364200",459.728032384824,180.55389420896,569.799228181045,345.514950166113
"PF3D7_1348400",81.1284763032042,128.644649623884,186.008838951664,178.229431307407
"PF3D7_1360800",1152.44040697372,1728.80353705079,1309.12549945728,1494.62575727966
"PF3D7_1358100",343.235861282787,857.630997492558,402.626727351069,418.995505178816
"PF3D7_1310800",237.144776886289,207.636978340303,110.663486464914,198.553840140707
"PF3D7_1304400",31.203260116617,47.3953972298519,54.1544720998514,59.4098104358022
"PF3D7_1347700",378.599556081619,78.9923287164198,388.499473759804,87.5512995896033
"PF3D7_1315500",58.2460855510184,205.380054662691,49.4453875694296,82.8610513973031
"PF3D7_1323500",393.161077469374,212.150825695527,456.781199450921,323.627125268712
"PF3D7_1352100",76.9680416209886,239.233909826871,110.663486464914,150.087942153606
"PF3D7_1353900",133.133909830899,90.2769471044798,178.945212156031,156.341606410006
"PF3D7_1322100",624.06520233234,419.787804035831,995.971378184224,684.776236075826
"PF3D7_1351400",3132.80731570835,3906.73488594636,3272.8137486432,2725.0341997264
"PF3D7_1359000",605.343246262369,792.18021084181,965.362328736482,700.410396716826
"PF3D7_1356700",104.01086705539,318.226238543291,89.4726060780154,18.7609927692007
"PF3D7_1342900",730.156286728837,945.651020919425,805.253454702139,519.054133281219
"PF3D7_1302000",1497.75648559762,1731.0604607284,1725.87948039961,1819.81629861247
"PF3D7_1367600",214.262386134103,200.866207307467,58.8635566302733,104.748876294704
"PF3D7_1333200",56.1658682099106,133.158496979108,98.8907751388591,71.9171389486027
"PF3D7_1336700",222.583255498534,248.261604537319,108.308944199703,264.21731483291
"PF3D7_1364000",185.139343358594,148.956962722392,134.208909117023,318.936877076412
"PF3D7_1338200",1094.1943214227,1230.02340429854,1163.1438790142,961.500879421536
"PF3D7_1361000",56.1658682099106,182.810817886572,103.599859669281,95.3683799101036
"PF3D7_1355500",135.214127172007,99.3046418149277,150.6907049735,114.129372679304
"PF3D7_1372300",116.492171102037,45.1384735522399,28.2545071825312,100.058628102404
"PF3D7_1362400",443.086293655961,620.654011343298,329.63591712953,423.685753371116
"PF3D7_1364500",74.8878242798808,27.0830841313439,87.1180638128045,15.6341606410006
"PF3D7_1316800",81.1284763032042,108.332336525376,98.8907751388591,136.017197576705
"PF3D7_1317000",66.5669549154496,63.1938629731358,101.24531740407,48.4658979871018
"PF3D7_1362200",124.813040466468,126.387725946272,138.917993647445,181.356263435607
"PF3D7_1311500",178.898691335271,361.107788417919,207.199719338562,286.105139730311
"PF3D7_1348300",332.834774577248,250.518528214931,235.454226521093,281.414891538011
"PF3D7_1308300",249.626080932936,241.490833504483,339.054086190374,373.656439319914
"PF3D7_1354900",64.4867375743418,42.8815498746279,87.1180638128045,132.890365448505
"PF3D7_1343000",994.343889049528,1053.9833574448,1342.08909117023,1022.47410592144
"PF3D7_1308400",642.78715840231,487.495514364191,659.271834259061,500.293140512019
"PF3D7_1345700",99.8504323731743,306.941620155231,89.4726060780154,236.075825679109
"PF3D7_1316500",145.615213877546,327.253933253739,96.5362328736482,65.6634746922025
"PF3D7_1310400",490.931292501441,388.190872549263,284.899614090523,307.992964627712
"PF3D7_1347500",1181.56344974923,604.855545600014,1273.80736547911,1136.60347860074
"PF3D7_1307300",62.406520233234,157.98465743284,115.372570995336,98.4952120383037
"PF3D7_1315700",43.6845641632638,22.5692367761199,25.8999649173202,45.3390658589017
"PF3D7_1341200",1325.09844628567,1209.71109120003,1120.7621182404,1314.83290990815
"PF3D7_1368600",37.4439121399404,24.8261604537319,25.8999649173202,65.6634746922025
"PF3D7_1329100",345.316078623895,496.523209074639,263.708733703624,204.807504397108
"PF3D7_1356600",135.214127172007,167.012352143288,77.6998947519607,82.8610513973031
"PF3D7_1314900",180.978908676379,216.664673050751,221.326972929828,46.9024819230018
"PF3D7_1334700",95.6899976909587,126.387725946272,235.454226521093,98.4952120383037
"PF3D7_1319100",382.759990763835,672.563255928374,388.499473759804,287.668555794411
"PF3D7_1323800",74.8878242798808,119.616954913436,153.045247238711,114.129372679304
"PF3D7_1364800",266.267819661798,394.961643582099,162.463416299554,225.131913230408
"PF3D7_1309300",287.069993072876,455.898582877623,153.045247238711,289.231971858511
"PF3D7_1370300",9348.49673093845,9792.79183715844,10576.6038553275,8315.81004494821
"PF3D7_1308200",2371.44776886289,3137.12391188067,3454.11350306444,2792.2610904827
"PF3D7_1302900",266.267819661798,94.7907944597038,129.499824586601,351.768614422513
"PF3D7_1334200",133.133909830899,126.387725946272,195.427008012507,417.432089114716
"PF3D7_1358700",357.797382670541,322.740085898515,193.072465747296,257.96365057651
"PF3D7_1365800",299.551297119523,40.6246261970159,188.363381216875,175.102599179207
"PF3D7_1355300",91.5295630087432,31.5969314865679,70.636267956328,34.3951534102013
"PF3D7_1356200",43.6845641632638,83.5061760716438,68.281725691117,18.7609927692007
"PF3D7_1365500",128.973475148684,115.103107558212,37.6726762433749,62.5366425640023
"PF3D7_1339600",60.3263028921262,78.9923287164198,103.599859669281,29.7049052179011
"PF3D7_1363000",54.0856508688028,51.9092445850759,89.4726060780154,21.8878248974008
"PF3D7_1327800",137.294344513115,142.186191689556,226.036057460249,123.509869063905
"PF3D7_1329500",3161.93035848385,2358.48524310453,3812.0039273765,4083.64275942935
"PF3D7_1317800",1142.03932026818,846.346379104498,1243.19831603137,1339.84756693375
"PF3D7_1338100",241.305211568505,361.107788417919,367.308593372905,340.824701973813
"PF3D7_1369600",106.091084396498,167.012352143288,65.9271834259061,203.244088333008
"PF3D7_1358900",180.978908676379,252.775451892543,317.863205803476,85.9878835255032
"PF3D7_1365900",3222.25666137598,4457.42426328369,2413.4058218412,2832.90990814931
"PF3D7_1323900",95.6899976909587,65.4507866507478,49.4453875694296,84.4244674614032
"PF3D7_1311400",245.46564625072,261.803146602991,306.090494477421,67.2268907563025
"PF3D7_1320600",43.6845641632638,112.8461838806,49.4453875694296,42.2122337307016
"PF3D7_1360100",22.8823907521858,176.040046853736,25.8999649173202,182.919679499707
"PF3D7_1309700",364.038034693865,424.301651391055,435.590319064022,573.773695524722
"PF3D7_1315400",205.941516769672,343.052398997023,211.908803868984,117.256204807504
"PF3D7_1302700",692.712374588897,112.8461838806,593.344650833155,525.30779753762
"PF3D7_1327200",160.176735265301,232.463138794035,91.8271483432263,153.214774281806
"PF3D7_1309200",343.235861282787,313.712391188067,244.872395581937,358.022278678913
"PF3D7_1312900",940.258238180725,771.867897743302,619.244615750475,1061.55950752394
"PF3D7_1347200",1323.01822894456,787.666363486586,802.898912436928,794.21536056283
"PF3D7_1346300",1035.94823587168,1108.14952570749,984.19866685817,1149.11080711354
"PF3D7_1354500",164.337169947516,78.9923287164198,218.972430664617,417.432089114716
"PF3D7_1307100",210.101951451888,304.684696477619,120.081655525758,240.766073871409
"PF3D7_1352000",124.813040466468,128.644649623884,40.0272185085858,90.6781317178034
"PF3D7_1364300",372.358904058296,74.4784813611958,91.8271483432263,92.2415477819034
"PF3D7_1321900",99.8504323731743,108.332336525376,218.972430664617,128.200117256205
"PF3D7_1331800",871.611065924168,877.943310591066,727.553559950178,913.034981434434
"PF3D7_1364400",644.867375743418,306.941620155231,753.453524867498,450.263826460817
"PF3D7_1321700",274.588689026229,311.455467510455,355.535882046851,442.446746140317
"PF3D7_1366400",60.3263028921262,112.8461838806,240.163311051515,120.383036935705
"PF3D7_1327000",79.0482589620964,464.926277588071,195.427008012507,157.905022474106
"PF3D7_1306900",97.7702150320666,327.253933253739,143.627078177867,93.8049638460035
"PF3D7_1307800",62.406520233234,180.55389420896,108.308944199703,87.5512995896033
"PF3D7_1329000",505.492813889195,552.946301014939,668.690003319905,758.256791088528
"PF3D7_1323400",553.337812734674,947.907944597037,543.899263263725,440.883330076217
"PF3D7_1343900",151.855865900869,214.407749373139,54.1544720998514,142.270861833105
"PF3D7_1357800",863.290196559737,426.558575068667,1224.36197790968,1194.44987297244
"PF3D7_1352400",416.04346822156,397.218567259711,503.872044755139,307.992964627712
"PF3D7_1337400",457.647815043716,501.037056429863,336.699543925163,179.792847371507
"PF3D7_1357000",830.006719102012,555.203224692551,784.06257431524,734.805550127028
"PF3D7_1306400",166.417387288624,656.76479018509,131.854366851812,96.9317959742036
"PF3D7_1323200",511.733465912519,492.009361719415,482.681164368241,467.461403165918
"PF3D7_1343700",114.411953760929,56.4230919402999,134.208909117023,229.822161422709
"PF3D7_1330800",603.263028921262,742.527889934346,543.899263263725,548.759038499121
"PF3D7_1345200",87.3691283265276,54.1661682626879,42.3817607737968,15.6341606410006
"PF3D7_1359600",62.406520233234,45.1384735522399,32.963591712953,42.2122337307016
"PF3D7_1352200",106.091084396498,88.0200234268678,44.7363030390077,106.312292358804
"PF3D7_1355900",112.331736419821,74.4784813611958,49.4453875694296,57.8463943717022
"PF3D7_1368400",37.4439121399404,90.2769471044798,171.881585360398,87.5512995896033
"PF3D7_1303500",418.123685562668,449.127811844787,449.717572655288,373.656439319914
"PF3D7_1324000",187.219560699702,313.712391188067,117.727113260547,56.2829783076021
"PF3D7_1324900",5262.94987300273,4407.77194237622,5316.55643484628,4127.41840922415
"PF3D7_1366300",1512.31800698537,1092.35105996421,1528.09793012189,1291.38166894665
"PF3D7_1357500",20.802173411078,27.0830841313439,44.7363030390077,92.2415477819034
"PF3D7_1316100",91.5295630087432,203.123130985079,124.790740056179,168.848934922806
"PF3D7_1321300",420.203902903775,458.155506555235,468.553910776975,425.249169435216
"PF3D7_1333600",542.936726029136,435.586269779115,362.599508842483,301.739300371311
"PF3D7_1349500",555.418030075782,717.701729480614,720.489933154545,920.852061754935
"PF3D7_1333300",187.219560699702,194.095436274632,186.008838951664,84.4244674614032
"PF3D7_1359900",428.524772268207,227.949291438811,614.535531220053,725.425053742427
"PF3D7_1359400",626.145419673447,543.918606304491,1099.5712378535,1044.36193081884
"PF3D7_1340900",954.81975956848,758.32635567763,1259.68011188785,658.198162986125
"PF3D7_1343200",89.4493456676354,115.103107558212,75.3453524867498,107.875708422904
"PF3D7_1366900",609.503680944585,850.860226459722,873.535180393256,798.90560875513
"PF3D7_1336000",35.3636947988326,162.498504788064,54.1544720998514,59.4098104358022
"PF3D7_1367700",857.049544536413,1013.35873124779,713.426306358912,1056.86925933164
"PF3D7_1325100",445.166510997069,437.843193456727,454.42665718571,775.454367793629
"PF3D7_1367100",208.02173411078,144.443115367168,155.399789503921,85.9878835255032
"PF3D7_1309500",70.7273895976652,65.4507866507478,56.5090143650624,17.1975767051006
"PF3D7_1316900",688.551939906681,334.024704286575,520.353840611616,437.756497948016
"PF3D7_1324200",147.695431218654,442.357040811951,197.781550277718,96.9317959742036
"PF3D7_1350500",268.348037002906,234.720062471647,301.381409946999,572.210279460621
"PF3D7_1331100",370.278686717188,112.8461838806,367.308593372905,143.834277897205
"PF3D7_1313800",819.605632396473,846.346379104498,918.271483432263,1385.18663279265
