"","PolyE.Infected.11","PolyE.Infected.12","PolyE.Infected.21","PolyE.Infected.22","PolyE.Infected.31"
"PF3D7_1302600",77.1303704987012,65.6233765050083,259.950609384217,75.9865381268583,41.2717192422512
"PF3D7_1357300",17.7993162689311,29.165945113337,3.99924014437257,28.5970842412908,8.59827484213567
"PF3D7_1363000",52.2113277221978,30.9888166829206,29.9943010827943,147.07071895521,61.9075788633769
"PF3D7_1327800",323.947556094545,138.538239288351,173.966946280207,155.241314452721,187.442391558558
"PF3D7_1329500",2033.86853899652,3397.83260570377,2621.50191463622,2497.75104358931,2156.01741666552
"PF3D7_1317400",55.771190975984,25.5202019741699,43.9916415880983,31.8653224402954,26.6546520106206
"PF3D7_1317800",1149.83583097295,659.87950818925,1293.75418670453,870.985480034741,650.459491807564
"PF3D7_1338100",258.683396441798,273.430735437535,383.927053859767,378.298571534789,273.855053722021
"PF3D7_1369600",99.6761711060139,269.784992298368,165.968465991462,133.997766159191,177.554375490102
"PF3D7_1358900",145.954393405235,193.224386375858,79.9848028874514,200.996649238786,185.722736590131
"PF3D7_1365900",2789.74616988379,1407.25685171851,2111.59879622872,2407.05743356693,1634.10213374788
"PF3D7_1323900",60.5176753143656,58.3318902266741,133.974544836481,145.436599855707,31.813616915902
"PF3D7_1357400",85.4367180908691,291.65945113337,137.973784980854,112.754217865661,289.331948437865
"PF3D7_1311400",198.165721127432,277.076478576702,179.965806496766,299.860854758677,128.114295147822
"PF3D7_1321100",21.3591795227173,61.9776333658412,29.9943010827943,21.2435482935303,6.01879238949497
"PF3D7_1351600",66.4507807373426,144.006853997102,113.978344114618,61.2794662313373,24.9349970421935
"PF3D7_1337500",60.5176753143656,91.1435784791782,217.958587868305,102.949503268647,89.8519721003178
"PF3D7_1320600",71.1972650757242,36.4574313916713,55.989362021216,76.8035976766095,236.452558158731
"PF3D7_1360100",91.3698235138461,7.29148627833426,57.9889820934023,50.6576920845722,32.6734444001156
"PF3D7_1309700",227.831248242318,639.827920923831,199.962007218628,417.517429922845,568.345967065168
"PF3D7_1334500",11.866210845954,0,153.970745558344,18.7923696442768,6.44870613160175
"PF3D7_1315400",255.123533188012,213.275973641277,403.923254581629,349.701487293498,251.499539132468
"PF3D7_1364900",26.1056638610989,38.2803029612549,15.9969605774903,105.4006819179,7.73844735792211
"PF3D7_1302700",466.342086245994,778.366160212182,361.931233065717,587.465816271087,742.890946360522
"PF3D7_1332500",53.3979488067932,29.165945113337,63.9878423099611,70.2671212786001,85.9827484213567
"PF3D7_1327200",64.0775385681518,131.246753010017,165.968465991462,116.839515614417,100.169901910881
"PF3D7_1309200",207.658689804196,539.569984596735,353.932752776972,393.822702980061,409.707796227765
"PF3D7_1365300",48.6514644684116,65.6233765050083,93.9821433927554,53.9259302835769,36.5426680790766
"PF3D7_1312900",795.036126678921,1434.59992526227,929.823333566622,1096.49391576606,1231.70287113594
"PF3D7_1335700",34.4120114532667,9.11435784791782,19.9962007218628,28.5970842412908,99.310074426667
"PF3D7_1347200",690.613471234525,267.962120728784,841.840050390426,619.331138711383,405.408658806697
"PF3D7_1346300",1084.5716713202,736.44011411176,953.818774432858,807.254835154151,522.775110401849
"PF3D7_1354500",299.028513318042,288.013707994203,317.939591477619,322.73852215171,284.602897274691
"PF3D7_1334300",27.2922849456943,38.2803029612549,115.977964186805,8.98765504726281,4.72905116317462
"PF3D7_1315600",33.2253903686713,29.165945113337,11.9977204331177,29.4141437910419,27.0845657527274
"PF3D7_1325800",72.3838861603196,10.9372294175014,51.9901218768434,58.0112280323327,21.925600847446
"PF3D7_1307100",256.310154272607,311.71103839879,167.968086063648,296.592616559673,105.328866816162
"PF3D7_1317100",40.3451168762437,10.9372294175014,41.992021515912,51.4747516343234,6.44870613160175
"PF3D7_1368300",29.6655271148851,27.3430735437535,19.9962007218628,24.5117864925349,70.5058537055125
"PF3D7_1352000",46.2782222992207,147.652597136269,153.970745558344,91.5106695721304,77.8143873213279
"PF3D7_1327300",55.771190975984,43.7489176700056,111.978724042432,65.3647639800932,47.2905116317462
"PF3D7_1364300",140.021287982258,60.1547617962576,147.971885341785,157.692493101975,156.488602126869
"PF3D7_1321900",111.542381951968,266.1392491592,77.9851828152651,222.240197532317,323.295134064301
"PF3D7_1302100",116.28886629035,111.195165744597,49.9905018046571,76.8035976766095,46.4306841475326
"PF3D7_1345400",35.5986325378621,27.3430735437535,11.9977204331177,48.2065134353187,33.5332718843291
"PF3D7_1331800",580.257710367152,375.511543334214,763.854867575161,530.271647788506,494.400803422801
"PF3D7_1364400",374.972262732148,503.112553205064,531.898939201552,496.772206248708,963.436696061302
"PF3D7_1310900",24.9190427765035,27.3430735437535,11.9977204331177,30.2312033407931,31.813616915902
"PF3D7_1321700",409.384274185414,526.80988360965,461.912236675032,313.750867104447,322.435306580088
"PF3D7_1365600",17.7993162689311,9.11435784791782,59.9886021655885,19.6094291940279,37.4024955632902
"PF3D7_1366400",137.648045813067,145.829725566685,139.97340505304,181.387220044759,151.329637221588
"PF3D7_1327000",112.729003036563,180.464285388773,127.975684619922,151.156016703965,132.843346310996
"PF3D7_1318700",22.5458006073127,40.1031745308384,27.994681010608,26.1459055920373,17.6264634263781
"PF3D7_1306900",91.3698235138461,21.8744588350028,103.980243753687,203.44782788804,116.936537853045
"PF3D7_1307800",96.1163078522277,47.3946608091727,115.977964186805,166.680148149238,221.405577184994
"PF3D7_1329000",607.549995312847,1026.27669367555,617.882602305562,597.270530868101,766.106288434289
"PF3D7_1342600",56.9578120605794,87.4978353400111,1.99962007218628,33.4994415397977,24.5050833000867
"PF3D7_1323400",429.556832623536,377.334414903798,461.912236675032,537.625183736266,442.38124062788
"PF3D7_1366100",22.5458006073127,47.3946608091727,29.9943010827943,29.4141437910419,44.2811154369987
"PF3D7_1343900",122.221971713327,176.818542249606,187.964286785511,297.409676109424,133.70317379521
"PF3D7_1357800",1046.59979661315,699.982682720089,489.90691768564,904.484921574539,527.93407530713
"PF3D7_1349600",32.0387692840759,49.2175323787563,9.99810036093142,51.4747516343234,6.87861987370854
"PF3D7_1352400",234.95097474989,277.076478576702,523.900458912806,454.285109661647,464.736755217433
"PF3D7_1316000",14.2394530151448,30.9888166829206,19.9962007218628,20.4264887437791,1.28974122632035
"PF3D7_1337400",244.443943426653,335.408368803376,491.906537757826,451.833931012394,420.885553522541
"PF3D7_1359700",23.7324216919081,54.6861470875069,47.9908817324708,50.6576920845722,4.72905116317462
"PF3D7_1357000",783.169915832966,428.374818852138,583.889061078395,808.888954253653,544.270797507188
"PF3D7_1306400",189.859373535265,164.058441262521,115.977964186805,226.325495281073,329.313926453796
"PF3D7_1323200",437.863180215704,288.013707994203,393.925154220698,402.810358027324,429.913742106784
"PF3D7_1343700",269.362986203157,370.042928625464,343.934652416041,316.202045753701,279.873846111516
"PF3D7_1330800",685.866986896143,610.661975810494,791.849548585769,617.69701961188,763.096892239541
"PF3D7_1345200",42.7183590454345,74.7377343529262,11.9977204331177,77.6206572263606,55.8887864738819
"PF3D7_1359600",147.14101448983,123.955266731682,87.9832831761965,128.278349310933,82.5434384845025
"PF3D7_1352200",91.3698235138461,65.6233765050083,41.992021515912,170.765445897993,214.097043569178
"PF3D7_1328000",30.8521481994805,71.091991213759,23.9954408662354,57.1941684825815,42.9913742106784
"PF3D7_1315200",15.4260740997402,10.9372294175014,43.9916415880983,20.4264887437791,4.29913742106784
"PF3D7_1340100",27.2922849456943,29.165945113337,55.989362021216,58.8282875820838,5.1589649052814
"PF3D7_1355900",93.7430656830369,173.172799110439,89.9829032483828,167.497207698989,125.534812695181
"PF3D7_1368400",90.1832024292507,120.309523592515,79.9848028874514,117.656575164168,159.06808457951
"PF3D7_1303500",398.704684424056,335.408368803376,595.886781511513,562.136970228801,425.184690943609
"PF3D7_1324000",136.461424728471,198.693001084609,435.91717573661,293.324378360668,275.574708690448
"PF3D7_1312700",33.2253903686713,47.3946608091727,15.9969605774903,42.4870965870606,44.2811154369987
"PF3D7_1324900",4028.5785822014,2747.06745536243,2999.43010827943,2813.95308934301,1475.89387665259
"PF3D7_1366300",1053.71952312072,1467.41161351477,1633.68959897619,1478.06072549986,2073.47397818102
"PF3D7_1357500",94.9296867676323,65.6233765050083,103.980243753687,93.9618482213839,37.832409305397
"PF3D7_1316100",161.380467504975,129.423881440433,273.947949889521,281.885544664152,142.301448637345
"PF3D7_1356000",26.1056638610989,27.3430735437535,19.9962007218628,35.9506201890512,112.207486689871
"PF3D7_1337100",15.4260740997402,0,21.9958207940491,9.80471459701397,13.7572397474171
"PF3D7_1310300",28.4789060302897,25.5202019741699,21.9958207940491,33.4994415397977,37.832409305397
"PF3D7_1356900",124.595213882517,160.412698123354,219.958207940491,125.010111111928,105.758780558269
"PF3D7_1321300",265.80312294937,211.453102071694,407.922494726002,447.748633263638,657.338111681272
"PF3D7_1348200",43.9049801300299,69.2691196441755,19.9962007218628,66.1818235298443,16.3367222000578
"PF3D7_1333600",382.09198923972,479.415222800478,427.918695447865,637.306448805908,554.158813575644
"PF3D7_1349500",475.835054922757,967.944803448873,403.923254581629,687.147081340729,1101.43900727758
"PF3D7_1350200",24.9190427765035,20.0515872654192,23.9954408662354,33.4994415397977,24.0751695579799
"PF3D7_1333300",100.862792190609,123.955266731682,133.974544836481,185.472517793514,142.731362379452
"PF3D7_1359900",530.419624814145,479.415222800478,599.886021655885,448.565692813389,608.327945081099
"PF3D7_1305500",14.2394530151448,21.8744588350028,29.9943010827943,13.8900123457698,15.4768947158442
"PF3D7_1359400",834.194622470569,785.657646490517,583.889061078395,611.977602763622,904.538513392673
"PF3D7_1340900",1085.75829240479,856.749637704276,961.817254721603,941.252601313342,852.948864339859
"PF3D7_1351200",45.0916012146253,120.309523592515,81.9844229596377,126.64423021143,104.898953074055
"PF3D7_1343200",64.0775385681518,67.4462480745919,71.9863225987063,107.851860567154,93.2912820371721
"PF3D7_1366900",980.149015875804,1091.90007018056,899.829032483828,1069.53095062427,1043.83056583527
"PF3D7_1336000",55.771190975984,41.926046100422,85.9836631040102,104.583622368149,46.0007704054259
"PF3D7_1340500",33.2253903686713,116.663780453348,117.977584258991,57.1941684825815,244.191005516653
"PF3D7_1367700",780.796673663776,1033.56817995388,751.857147142043,1034.39738998497,1084.67237133542
"PF3D7_1367000",26.1056638610989,45.5717892395891,9.99810036093142,22.8776673930326,35.2529268527563
"PF3D7_1315800",123.408592797922,118.486652022932,143.972645197413,174.033684096998,279.014018627303
"PF3D7_1325100",671.627533880998,548.684342444653,485.907677541267,516.381635442736,483.652959870132
"PF3D7_1372400",30.8521481994805,74.7377343529262,51.9901218768434,29.4141437910419,48.5802528580666
"PF3D7_1367100",208.845310888791,222.390331489195,119.977204331177,150.338957154214,104.898953074055
"PF3D7_1354200",60.5176753143656,85.6749637704276,29.9943010827943,75.9865381268583,159.497998321617
"PF3D7_1309500",66.4507807373426,32.8116882525042,47.9908817324708,66.1818235298443,43.4212879527852
"PF3D7_1316900",447.356148892467,515.872654192149,513.902358551875,648.745282502425,807.37800767654
"PF3D7_1347300",15.4260740997402,27.3430735437535,21.9958207940491,35.9506201890512,77.8143873213279
"PF3D7_1359100",21.3591795227173,58.3318902266741,49.9905018046571,98.0471459701398,83.8331797108228
"PF3D7_1367500",23.7324216919081,60.1547617962576,23.9954408662354,12.2558932462675,25.794824526407
"PF3D7_1324200",189.859373535265,89.3207069095947,87.9832831761965,109.485979666656,144.451017347879
"PF3D7_1350500",318.014450671568,643.473664062999,387.926294004139,498.40632534821,423.465035975182
"PF3D7_1325000",54.5845698913886,52.8632755179234,13.997340505304,31.0482628905443,64.4870613160175
"PF3D7_1331100",239.697459088272,289.836579563787,141.973025125226,227.959614380575,173.255238069034
"PF3D7_1313800",742.824798956723,1337.98773207434,1471.72037312911,1749.32449601724,1604.00817180041
"PF3D7_1351700",68.8240229065334,41.926046100422,103.980243753687,34.3165010895489,134.563001279423
"PF3D7_1344100",156.633983166593,114.840908883765,127.975684619922,126.64423021143,146.600586058413
"PF3D7_1329600",96.1163078522277,142.183982427518,183.965046641138,221.423137982566,250.639711648255
"PF3D7_1305400",71.1972650757242,7.29148627833426,139.97340505304,79.2547763258629,58.4682689265226
"PF3D7_1360900.1",32.0387692840759,32.8116882525042,53.9897419490297,31.0482628905443,38.2623230475037
"PF3D7_1349200",698.919818826693,1101.01442802847,911.826752916946,798.267180106888,867.56593157149
"PF3D7_1305900",24.9190427765035,21.8744588350028,27.994681010608,23.6947269427838,1.28974122632035
"PF3D7_1337300",177.993162689311,231.504689337113,99.9810036093142,202.630768338289,159.06808457951
"PF3D7_1356800",16.6126951843356,29.165945113337,131.974924764295,23.6947269427838,72.2255086739397
"PF3D7_1338400",29.6655271148851,60.1547617962576,61.9882222377748,32.6823819900466,20.6358596211256
"PF3D7_1342700",48.6514644684116,45.5717892395891,35.9931612993531,37.5847392885536,74.3750773844736
"PF3D7_1358800",986.082121298781,931.487372057202,985.812695587838,1013.9709012412,760.947323529007
"PF3D7_1368700",39.1584957916483,34.6345598220877,0,34.3165010895489,21.0657733632324
"PF3D7_1313400",18.9859373535265,61.9776333658412,11.9977204331177,35.1335606393001,8.16836110002889
"PF3D7_1305300",997.948332144735,1618.70995379021,1455.72341255162,1476.42660640035,1780.7027198063
"PF3D7_1321800",103.2360343598,87.4978353400111,117.977584258991,103.766562818398,139.721966184705
"PF3D7_1336200",24.9190427765035,10.9372294175014,27.994681010608,27.7800246915396,23.6452558158731
"PF3D7_1344200",904.205266461698,608.839104240911,793.849168657955,921.643172119314,1012.87677640358
"PF3D7_1342000",2737.5348421616,2519.20850916449,2277.56726222018,2300.83969209928,2100.55854393375
"PF3D7_1366800",49.838085553007,41.926046100422,181.965426568952,100.498324619393,61.4776651212701
"PF3D7_1340700",14.2394530151448,43.7489176700056,5.99886021655885,15.5241314452721,9.02818858424246
"PF3D7_1314200",16.6126951843356,25.5202019741699,45.9912616602845,8.17059549751164,67.496457510765
"PF3D7_1349400",21.3591795227173,25.5202019741699,147.971885341785,35.1335606393001,34.3930993685427
"PF3D7_1350300",67.637401821938,100.257936327096,239.954408662354,154.42425490297,206.358596211256
"PF3D7_1320000",675.187397134785,603.37048953216,865.835491256661,933.899065365581,886.912049966295
"PF3D7_1358200",191.04599461986,184.11002852794,317.939591477619,265.544353669128,613.916823728487
"PF3D7_1302500",193.419236789051,410.146103156302,181.965426568952,327.640879450217,168.956100647966
"PF3D7_1326900",40.3451168762437,173.172799110439,59.9886021655885,120.107753813421,158.208257095296
"PF3D7_1368200",570.764741690389,391.917387460466,375.928573571022,379.932690634291,324.154961548515
"PF3D7_1317600",54.5845698913886,23.6973304045863,23.9954408662354,31.8653224402954,62.7674063475904
"PF3D7_1346400",1288.67049787061,1584.07539396812,1363.74088923105,1217.41872912924,1557.57748765288
"PF3D7_1341300",1427.50516476827,1265.07286929099,1041.80205760905,986.190876549656,867.995845313596
"PF3D7_1318800",410.57089527001,364.574313916713,545.896279706856,326.006760350715,411.427451196192
"PF3D7_1303400",280.042575964515,200.515872654192,495.905777902199,308.031450256189,365.856594532873
"PF3D7_1307200",34.4120114532667,23.6973304045863,17.9965806496766,63.7306448805908,6.87861987370854
"PF3D7_1346000",17.7993162689311,38.2803029612549,13.997340505304,39.2188583880559,53.3093040212412
"PF3D7_1346200",13.0528319305494,21.8744588350028,1.99962007218628,37.5847392885536,18.0563771684849
"PF3D7_1333500",33.2253903686713,54.6861470875069,77.9851828152651,78.4377167761118,66.2067162844447
"PF3D7_1314100",59.3310542297702,45.5717892395891,117.977584258991,75.9865381268583,56.3187002159887
"PF3D7_1332000",81.8768548370829,85.6749637704276,7.99848028874514,67.8159426293467,8.59827484213567
"PF3D7_1360400",16.6126951843356,27.3430735437535,11.9977204331177,60.4624066815862,92.4314545529585
"PF3D7_1332700",302.588376571828,295.305194272538,373.928953498835,254.105519972612,127.254467663608
"PF3D7_1363200",22.5458006073127,38.2803029612549,13.997340505304,42.4870965870606,61.0477513791633
"PF3D7_1304700",11.866210845954,18.2287156958356,19.9962007218628,24.5117864925349,22.3555145895528
"PF3D7_1338300",503.127339868451,623.422076797579,813.845369379818,536.808124186515,337.482287553825
"PF3D7_1361100",753.504388718081,596.079003253826,1079.79483898059,527.820469139252,898.519721003178
"PF3D7_1323600",52.2113277221978,47.3946608091727,19.9962007218628,29.4141437910419,5.1589649052814
"PF3D7_1304900",144.767772320639,92.9664500487618,55.989362021216,171.582505447745,131.123691342569
"PF3D7_1303100",28.4789060302897,49.2175323787563,19.9962007218628,38.4017988383047,10.3179298105628
"PF3D7_1354100",15.4260740997402,9.11435784791782,33.9935412271668,32.6823819900466,19.3461183948053
"PF3D7_1353800",125.781834967113,82.0292206312604,69.98670252652,111.93715831591,165.516790711112
"PF3D7_1322200",46.2782222992207,60.1547617962576,205.960867435187,61.2794662313373,51.589649052814
"PF3D7_1324300",92.5564445984415,167.704184401688,121.976824403363,274.532008716391,168.956100647966
"PF3D7_1326400",99.6761711060139,200.515872654192,219.958207940491,133.997766159191,151.759550963695
"PF3D7_1353200",740.451556787532,481.238094370061,581.889441006209,628.318793758645,866.706104087276
"PF3D7_1354800",34.4120114532667,0,51.9901218768434,84.9741931741211,75.6648186107939
"PF3D7_1343300",102.049413275205,41.926046100422,111.978724042432,98.0471459701398,161.647567032151
"PF3D7_1316600",166.126951843357,149.475468705852,147.971885341785,206.716066087045,176.694548005888
"PF3D7_1311700",26.1056638610989,74.7377343529262,31.9939211549806,21.2435482935303,6.87861987370854
"PF3D7_1340000",40.3451168762437,129.423881440433,39.9924014437257,58.8282875820838,6.44870613160175
"PF3D7_1339900",40.3451168762437,21.8744588350028,9.99810036093142,10.6217741467651,32.2435306580088
"PF3D7_1367800",23.7324216919081,51.0404039483398,9.99810036093142,18.7923696442768,25.3649107843002
"PF3D7_1309600",45.0916012146253,107.54942260543,71.9863225987063,41.6700370373094,125.534812695181
"PF3D7_1354300",422.437106115964,519.518397331316,661.87424389366,634.855270156655,583.392948038906
"PF3D7_1340300",407.011032016223,492.175323787563,461.912236675032,632.404091507401,331.033581422223
"PF3D7_1311600",135.274803643876,60.1547617962576,101.980623681501,101.315384169144,248.060229195614
"PF3D7_1351000",566.018257352008,813.00072003427,353.932752776972,597.270530868101,794.910509155443
"PF3D7_1303800",33.2253903686713,38.2803029612549,21.9958207940491,62.0965257810885,32.2435306580088
"PF3D7_1328900",39.1584957916483,30.9888166829206,69.98670252652,20.4264887437791,50.2999078264937
"PF3D7_1332400",109.169139782777,158.58982655377,117.977584258991,77.6206572263606,131.983518826783
"PF3D7_1349300",79.503612667892,182.287156958356,257.950989312031,134.814825708942,176.694548005888
"PF3D7_1364100",40.3451168762437,32.8116882525042,5.99886021655885,43.3041561368117,72.2255086739397
"PF3D7_1342100",328.694040432927,975.236289727207,393.925154220698,419.151549022347,433.782965785745
"PF3D7_1320700",39.1584957916483,111.195165744597,41.992021515912,121.741872912924,70.5058537055125
"PF3D7_1333400",55.771190975984,49.2175323787563,39.9924014437257,164.228969499984,46.4306841475326
"PF3D7_1326100",23.7324216919081,20.0515872654192,87.9832831761965,35.1335606393001,103.609211847735
"PF3D7_1358600",42.7183590454345,116.663780453348,11.9977204331177,23.6947269427838,83.8331797108228
"PF3D7_1344400",35.5986325378621,20.0515872654192,213.959347723932,98.8642055198909,25.3649107843002
"PF3D7_1330500",52.2113277221978,16.4058441262521,67.9870824543337,43.3041561368117,44.7110291791055
"PF3D7_1352800",141.207909066853,74.7377343529262,207.960487507374,116.022456064665,231.29359325345
"PF3D7_1357900",85.4367180908691,78.3834774920933,21.9958207940491,85.7912527238723,41.2717192422512
"PF3D7_1366200",23.7324216919081,5.4686147087507,203.961247363001,35.1335606393001,12.0375847789899
"PF3D7_1317700",64.0775385681518,140.361110857935,61.9882222377748,71.9012403781025,165.086876969005
"PF3D7_1319400",29.6655271148851,158.58982655377,55.989362021216,54.742989833328,28.3743069790477
"PF3D7_1362300",34.4120114532667,32.8116882525042,5.99886021655885,36.7676797388024,141.871534895239
"PF3D7_1313900",40.3451168762437,29.165945113337,105.979863825873,73.5353594776048,44.2811154369987
"PF3D7_1331700",1133.22313578861,1070.02561134555,741.859046781112,987.007936099407,1051.13909945109
"PF3D7_1365700",40.3451168762437,69.2691196441755,55.989362021216,174.033684096998,98.0203332003467
"PF3D7_1353100",3398.48278628124,2575.71752782158,2781.47152041112,2790.25836240023,1979.32286865963
"PF3D7_1360200",51.0247066376024,25.5202019741699,45.9912616602845,58.0112280323327,95.440850747706
"PF3D7_1329400",79.503612667892,247.910533463365,127.975684619922,137.266004358196,105.758780558269
"PF3D7_1344300",314.454587417782,508.581167913815,189.963906857697,233.679031228833,293.201172116826
"PF3D7_1326700",45.0916012146253,60.1547617962576,41.992021515912,111.93715831591,103.609211847735
"PF3D7_1343400",105.609276528991,164.058441262521,93.9821433927554,77.6206572263606,240.751695579799
"PF3D7_1343800",138.834666897662,198.693001084609,181.965426568952,239.398448077091,319.42591038534
"PF3D7_1314700",33.2253903686713,30.9888166829206,127.975684619922,17.1582505447745,58.8981826686294
"PF3D7_1330300",40.3451168762437,3.64574313916713,67.9870824543337,81.7059549751164,104.039125589842
"PF3D7_1353600",134.088182559281,151.298340275436,301.942630900129,176.484862746252,381.333489248717
"PF3D7_1358000",71.1972650757242,114.840908883765,51.9901218768434,41.6700370373094,101.889556879308
"PF3D7_1326300",145.954393405235,162.235569692937,365.93047321009,85.7912527238723,122.095502758327
"PF3D7_1344700",205.285447635005,329.939754094625,179.965806496766,423.236846771103,382.193316732931
"PF3D7_1364600",20.1725584381219,220.567459919611,7.99848028874514,14.707071895521,4.29913742106784
"PF3D7_1346100",496.007613360879,667.170994467585,545.896279706856,396.273881629315,372.305300664475
"PF3D7_1372200",21069.643978076,12428.3383614207,14637.2189284036,13163.646406041,11307.5912448926
"PF3D7_1367400",134.088182559281,67.4462480745919,139.97340505304,214.069602034805,267.40634759042
"PF3D7_1369100",18.9859373535265,41.926046100422,0,11.4388336965163,113.927141658298
"PF3D7_1369700",35.5986325378621,36.4574313916713,19.9962007218628,61.2794662313373,48.5802528580666
"PF3D7_1368100",84.2500970062737,165.881312832104,135.974164908667,141.351302106951,137.142483732064
"PF3D7_1353300",141.207909066853,142.183982427518,67.9870824543337,115.205396514914,96.3006782319195
"PF3D7_1334100",42.7183590454345,40.1031745308384,91.9825233205691,80.0718358756141,103.609211847735
"PF3D7_1341900",159.007225335784,133.0696245796,205.960867435187,114.388336965163,122.95533024254
"PF3D7_1345800",186.299510281478,165.881312832104,151.971125486158,191.191934641772,144.021103605773
"PF3D7_1307700",263.42988078018,348.168469790461,285.945670322639,370.945035587029,470.755547606928
"PF3D7_1342800",122.221971713327,98.4350647575125,195.962767074256,197.728411039782,94.5810232634924
"PF3D7_1328200",43.9049801300299,25.5202019741699,105.979863825873,53.9259302835769,132.413432568889
"PF3D7_1366000",35.5986325378621,3.64574313916713,91.9825233205691,29.4141437910419,18.4862909105917
"PF3D7_1342400",389.211715747292,216.921716780444,491.906537757826,300.677914308429,352.099354785456
"PF3D7_1344000",34.4120114532667,23.6973304045863,101.980623681501,17.1582505447745,176.264634263781
"PF3D7_1373500",16.6126951843356,43.7489176700056,3.99924014437257,8.98765504726281,18.9162046526985
"PF3D7_1306800",55.771190975984,65.6233765050083,81.9844229596377,83.3400740746188,29.2341344632613
"PF3D7_1352500",195.792478958242,111.195165744597,139.97340505304,210.8013638358,150.039895995267
"PF3D7_1346500",103.2360343598,187.755771667107,143.972645197413,209.167244736298,148.750154768947
"PF3D7_1308900",881.659465854385,1277.83297027808,1183.77508273428,971.483804654135,966.44609225605
"PF3D7_1371800",22.5458006073127,98.4350647575125,19.9962007218628,44.938275236314,65.3468888002311
"PF3D7_1344900",473.461812753566,639.827920923831,569.891720573091,622.599376910387,747.619997523697
"PF3D7_1333900",16.6126951843356,36.4574313916713,27.994681010608,32.6823819900466,3.43930993685427
"PF3D7_1331200",73.570507244915,184.11002852794,199.962007218628,232.044912129331,196.900493884907
"PF3D7_1344800",86.6233391754645,224.213203058779,195.962767074256,102.132443718896,82.5434384845025
"PF3D7_1332800",251.563669934226,158.58982655377,175.966566352393,205.081946987542,174.974893037461
"PF3D7_1345100",116.28886629035,180.464285388773,163.968845919275,127.461289761182,134.133087537317
"PF3D7_1351100",58.1444331451748,142.183982427518,39.9924014437257,33.4994415397977,41.701632984358
"PF3D7_1311200",62.8909174835564,89.3207069095947,357.931992921345,94.7789077711351,128.974122632035
"PF3D7_1361200",265.80312294937,298.950937411705,365.93047321009,461.638645609408,344.360907427534
"PF3D7_1307600",42.7183590454345,94.7893216183454,125.976064547736,133.18070660944,52.0195627949208
"PF3D7_1333700",42.7183590454345,23.6973304045863,69.98670252652,1.63411909950233,7.30853361581532
"PF3D7_1355600",10.6795897613586,116.663780453348,61.9882222377748,47.3894538855675,27.5144794948342
"PF3D7_1220900",73.570507244915,49.2175323787563,43.9916415880983,60.4624066815862,24.0751695579799
"PF3D7_1246600",81.8768548370829,63.8005049354248,61.9882222377748,58.0112280323327,62.3374926054836
"PF3D7_1201100",212.405174142577,96.6121931879289,85.9836631040102,242.666686276096,132.413432568889
"PF3D7_1225700",365.479294055384,594.256131684242,347.933892560414,438.760978216375,804.368611481792
"PF3D7_1244200",265.80312294937,390.094515890883,183.965046641138,259.82493682087,223.985059637634
"PF3D7_1237400",117.475487374945,89.3207069095947,69.98670252652,120.924813363172,79.9639560318618
"PF3D7_1248500",249.190427765035,226.036074628362,253.951749167658,210.8013638358,168.096273163752
"PF3D7_1245800",230.204490411508,193.224386375858,281.946430178266,161.777790850731,141.871534895239
"PF3D7_1207800",60.5176753143656,25.5202019741699,41.992021515912,72.7182999278536,26.6546520106206
"PF3D7_1233000",32.0387692840759,60.1547617962576,41.992021515912,23.6947269427838,60.1879238949497
"PF3D7_1248600",117.475487374945,215.098845210861,109.979103970246,240.215507626842,169.386014390073
"PF3D7_1211500",16.6126951843356,74.7377343529262,0,38.4017988383047,84.2630934529296
"PF3D7_1223600",111.542381951968,69.2691196441755,201.961627290815,187.923696442768,351.239527301242
"PF3D7_1233400",131.71494039009,185.932900097524,343.934652416041,289.239080611912,432.063310817318
"PF3D7_1227100",117.475487374945,52.8632755179234,79.9848028874514,76.8035976766095,130.263863858355
"PF3D7_1208600",64.0775385681518,105.726551035847,71.9863225987063,47.3894538855675,47.2905116317462
"PF3D7_1203000",62.8909174835564,98.4350647575125,51.9901218768434,58.0112280323327,122.525416500433
"PF3D7_1205100",53.3979488067932,9.11435784791782,23.9954408662354,31.0482628905443,49.0101666001733
"PF3D7_1251600",75.9437494141059,216.921716780444,137.973784980854,124.193051562177,154.768947158442
"PF3D7_1209300",42.7183590454345,21.8744588350028,23.9954408662354,62.9135853308397,128.114295147822
"PF3D7_1241800",514.993550714405,291.65945113337,365.93047321009,429.773323169113,318.566082901127
"PF3D7_1242700",2270.00613483101,1259.60425458224,1169.77774222898,1946.23584750727,1167.21580981992
"PF3D7_1226500",29.6655271148851,107.54942260543,109.979103970246,28.5970842412908,67.9263712528718
"PF3D7_1239800",262.243259695584,348.168469790461,441.916035953169,517.198694992487,394.660815254027
"PF3D7_1219600",433.116695877322,475.76947966131,551.895139923415,434.67568046762,496.550372133335
"PF3D7_1252700",78.3169915832966,142.183982427518,185.964666713324,103.766562818398,114.786969142511
"PF3D7_1217500",91.3698235138461,226.036074628362,69.98670252652,247.569043574603,139.721966184705
"PF3D7_1245900",9.49296867676323,29.165945113337,41.992021515912,13.0729527960186,28.8042207211545
"PF3D7_1239200",16.6126951843356,14.5829725566685,73.9859426708925,26.9629651417884,28.3743069790477
"PF3D7_1252200",27.2922849456943,29.165945113337,29.9943010827943,80.8888954253653,76.0947323529007
